sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
5276,,Default,configurable,Default Category/Refrigerators/Classic Plus Series,base,Golden Classic Plus,"<ul>
\n 	<li>SECOP (German technology super quiet compressor)</li>
\n 	<li>Vegetable tray with up to 10kg dry vegetable storage</li>
\n 	<li>Can operate at voltage as low as 170V without tripping</li>
\n 	<li>Easily removable/washable compressor drain tray</li>
\n 	<li>The true capacity volume of refrigerator and freezer</li>
\n 	<li>Embossed PCM sheet for cabinets</li>
\n 	<li>Interior dual LED light</li>
\n 	<li>Anti-fungal detachable gasket</li>
\n 	<li>Up to 35% energy saving</li>
\n 	<li>R600a refrigerant gas</li>
\n</ul>","Kenwood Classic series is a perfect match for those who adore simplicity. With its simple style and vinyl coated body, the ergonomics of classic series makes the refrigerator user-friendly with durable aluminum door handles.",,1,Taxable Goods,"Catalog, Search",40000,,,,golden-classic-plus-5,%%title%% %%sep%% %%category%% %%sitename%%,,Kenwood Pakistan vinyl coated refrigerators range considered as one of the best refrigerators in Pakistan because of it's quality and special features,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Golden_Front_-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Golden_Front_-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Golden_Front_-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5274",,,,,,,,,,,,,,,,,"sku=10298,size=9 Cuft|sku=6573,size=11 Cuft|sku=6574,size=13 Cuft|sku=6575,size=15 Cuft|sku=6576,size=18 Cuft",size=Size
5275,,Default,configurable,Default Category/Refrigerators/Classic Plus Series,base,Silver Hair Line Classic Plus,"<ul>
\n 	<li>SECOP (German technology super quiet compressor)</li>
\n 	<li>Vegetable tray with up to 10kg dry vegetable storage</li>
\n 	<li>Can operate at voltage as low as 170V without tripping</li>
\n 	<li>Easily removable/washable compressor drain tray</li>
\n 	<li>The true capacity volume of refrigerator and freezer</li>
\n 	<li>Embossed PCM sheet for cabinets</li>
\n 	<li>Interior dual LED light</li>
\n 	<li>Anti-fungal detachable gasket</li>
\n 	<li>Up to 35% energy saving</li>
\n 	<li>R600a refrigerant gas</li>
\n</ul>","Kenwood Classic series is a perfect match for those who adore simplicity. With its simple style and vinyl coated body, the ergonomics of classic series makes the refrigerator user-friendly with durable aluminum door handles.",,1,Taxable Goods,"Catalog, Search",40000,,,,silver-hair-line-classic-plus-4,Kenwood - Refrigerator prices in Pakistan,,Kenwood Pakistan vinyl coated refrigerators range considered as one of the best refrigerators in Pakistan because of its quality and special features,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Silver-Hairline_Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5274",,,,,,,,,,,,,,,,,"sku=10303,size=9 Cuft|sku=6561,size=13 Cuft|sku=6560,size=11 Cuft|sku=6562,size=15 Cuft|sku=6563,size=18 Cuft",size=Size
5274,,Default,configurable,Default Category/Refrigerators/Classic Plus Series,base,Brown Classic Plus,"<ul>
\n 	<li>SECOP (German technology super quiet compressor)</li>
\n 	<li>Vegetable tray with up to 10kg dry vegetable storage</li>
\n 	<li>Can operate at voltage as low as 170V without tripping</li>
\n 	<li>Easily removable/washable compressor drain tray</li>
\n 	<li>The true capacity volume of refrigerator and freezer</li>
\n 	<li>Embossed PCM sheet for cabinets</li>
\n 	<li>Interior dual LED light</li>
\n 	<li>Anti-fungal detachable gasket</li>
\n 	<li>Up to 35% energy saving</li>
\n 	<li>R600a refrigerant gas</li>
\n</ul>","Kenwood Classic series is a perfect match for those who adore simplicity. With its simple style and vinyl coated body, the ergonomics of classic series makes the refrigerator user-friendly with durable aluminum door handles.",,1,Taxable Goods,"Catalog, Search",40000,,,,brown-classic-plus-2,%%title%% %%sep%% %%category%% %%sitename%%,,Kenwood Pakistan vinyl coated refrigerators range considered as one of the best refrigerators in Pakistan because of its quality and special features,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Brown_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Brown_Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Brown_Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5273,5275",,,,,,,,,,,,,,,,,"sku=10301,size=9 Cuft|sku=6569,size=11 Cuft|sku=6570,size=13 Cuft|sku=6571,size=15 Cuft|sku=6572,size=18 Cuft",size=Size
5273,,Default,configurable,Default Category/Refrigerators/Classic Plus Series,base,Blue Hair Line Classic Plus,"<ul>
\n 	<li>SECOP (German technology super quiet compressor)</li>
\n 	<li>Vegetable tray with up to 10kg dry vegetable storage</li>
\n 	<li>Can operate at voltage as low as 170V without tripping</li>
\n 	<li>Easily removable/washable compressor drain tray</li>
\n 	<li>The true capacity volume of refrigerator and freezer</li>
\n 	<li>Embossed PCM sheet for cabinets</li>
\n 	<li>Interior dual LED light</li>
\n 	<li>Anti-fungal detachable gasket</li>
\n 	<li>Up to 35% energy saving</li>
\n 	<li>R600a refrigerant gas</li>
\n</ul>","Kenwood Classic series is a perfect match for those who adore simplicity. With its simple style and vinyl coated body, the ergonomics of classic series makes the refrigerator user-friendly with durable aluminum door handles.",,1,Taxable Goods,"Catalog, Search",40000,,,,blue-hair-line-classic-plus-8,Kenwood - Refrigerator prices in Pakistan,,Kenwood Pakistan vinyl coated refrigerators range considered as one of the best refrigerators in Pakistan because of its quality and special features,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2018/03/Blue-Hairline-Front.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5274,5275",,,,,,,,,,,,,,,,,"sku=6565,size=11 Cuft|sku=10304,size=9 Cuft|sku=6566,size=13 Cuft|sku=6567,size=15 Cuft|sku=6568,size=18 Cuft",size=Size
5183,,Default,simple,Default Category/Uncategorized,base,KRF-398NF,"[gallery ids=""2560""]
\n
\nKenwood Double Door Refrigerators fit your space and stylize your home.",,,1,Taxable Goods,"Catalog, Search",40000,,,,krf-398nf-1,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5228,,Default,simple,Default Category/Refrigerators/Upright Freezer,base,KDF-222V,"<ul>
\n 	<li> Upright freezer with 5 compartments</li>
\n 	<li> 2 flap 3 drawers</li>
\n 	<li> Mechanical temperature control</li>
\n 	<li> Transparent drawers</li>
\n 	<li> Ice bank</li>
\n 	<li> Grip handle</li>
\n 	<li> Easy-rolling wheels</li>
\n 	<li> Knock-down door gasket</li>
\n 	<li> Energy-saving and low noise</li>
\n 	<li> Black cabinet with SS looking door</li>
\n</ul>",Kenwood Upright freezer equipped with 5 compartments 2 flaps and 3 draws along with transparent draws. Space is not a matter for our upright freezers.,,1,Taxable Goods,"Catalog, Search",40000,,,,kdf-222v-7,Kenwood Pakistan - Single Door Refrigertaor,,Kenwood single door refrigerator equipped with number of other special features. Now space is not a matter as they fir in small space very easily.,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/05/branding-KDF222V-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/05/branding-KDF222V-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/05/branding-KDF222V-scaled.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,5327,,,,,,,,,,,,,,,,,,
10239,,Default,simple,Default Category/Kitchen Appliances/Sandwich Maker,base,SMM-01,"<ul>
\n 	<li>50Hz</li>
\n 	<li>220-240 V</li>
\n 	<li>Power 750 W</li>
\n 	<li>Thermostatically controlled</li>
\n 	<li>Stainless steel &amp; black housing</li>
\n 	<li>Safety thermal cut-out and thermal fuse</li>
\n 	<li>Removable non-Stick plates for easy cleaning</li>
\n 	<li>Temperature indicator light for optimum results</li>
\n 	<li>3 multi-functional plates for grill, sandwich and waffle</li>
\n</ul>",,,1,Taxable Goods,"Catalog, Search",4200,,,,smm-01-2,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/SMM-01.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/SMM-01.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/SMM-01.png,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
10236,,Default,simple,Default Category/Kitchen Appliances/Dry Iron,base,ISP-200,"<strong>•</strong>Ergonomic Buttons
\n<strong>•</strong>Variable Steam Control
\n<strong>•</strong> Self Clean
\n<strong>•</strong> Water Spray
\n<strong>•</strong> Anti-Scale
\n<strong>•</strong> Non-stick
\n<strong>•</strong> Vertical Steam",Variable steam for effortless steaming of hanging garments. No dip functions prevents water stains at low temperatures,,1,Taxable Goods,"Catalog, Search",2600,,,,isp-200-1,Dry Iron - Kenwood Pakistan Home and Kitchen Appliances,,"Kenwood dry iron 1300 watts power iron equipped with self clean feature, temperature control, stainless steel and no drip function gives hassle free iron","https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/ISP-200.png, https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/ISp-200-back.png",,"https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/ISP-200.png, https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/ISp-200-back.png",,"https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/ISP-200.png, https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/ISp-200-back.png",,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,5258,,,,,,,,,,,,,,,,,,
10233,,Default,simple,Default Category/Kitchen Appliances/Food Processor,base,FDP-623,"<ul>
\n 	<li>Powerful 1000W power</li>
\n 	<li>Variable speed plus pulse</li>
\n 	<li>Sleek and stylish white plastic power unit</li>
\n 	<li>Mini Bowl and Knife</li>
\n 	<li>Citrus press and Centrifugal juicer</li>
\n 	<li>Dough tool</li>
\n 	<li>Geared Whisk</li>
\n 	<li>In-bowl Drive</li>
\n 	<li>Serrated stainless steel knife blade</li>
\n 	<li>4 stainless steel blades</li>
\n 	<li>Sleek 1.5 Liter plastic liquidizer</li>
\n 	<li>Easy to clean</li>
\n 	<li>Easy cord storage</li>
\n</ul>
\n<h3></h3>","<h3>Food Processor - FDP-623</h3>
\nIf you are fond of cooking then Kenwood has created the best helper for your kitchen, with its stainless steel knife and reversible slicing and shredding disc you can easily dice vegetables and can cook your favorite delicious food.",,1,Taxable Goods,"Catalog, Search",11900,,,,fdp-623-9,Food Processor price in Pakistan - Kenwood Kitchen Appliance,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/FDP-623.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/FDP-623.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/FDP-623.png,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"5221,5222",,,,,,,,,,,,,,,,,,
10231,,Default,simple,Default Category/Kitchen Appliances/Coffee Maker,base,CMM-480,"<ul>
\n 	<li>Removable filter basket</li>
\n 	<li>Anti – Drip mechanism</li>
\n 	<li>Hot Plate</li>
\n 	<li>Stylish Glass Carafe</li>
\n 	<li>Illuminated Power indicator</li>
\n 	<li>Auto-shutoff after 40 minutes</li>
\n 	<li>BPA Free</li>
\n</ul>
\n&nbsp;","<div class=""col-sm-12 ney"">
\n<div role=""tabpanel"">
\n<div class=""tab-content"">
\n<div id=""home"" class=""tab-pane active"" role=""tabpanel"">
\n<div class=""row"">
\n<div class=""col-xs-12"">
\n<h3>Coffee Maker</h3>
\nA charming, compact design ideal for small kitchens and living areas with a removable filter basket
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>",,1,Taxable Goods,"Catalog, Search",4600,,,,cmm-480-3,Kenwood Coffee Maker - Breakfast Range,,With the new Kenwood coffee maker give yourself a healthy treat on the start of the day and stay healthy with complete breakfast range,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/CMM-480.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/CMM-480.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/CMM-480.png,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5324,,Default,simple,Default Category/Uncategorized,base,FDP-302WH,"<h3>FDP-302WH</h3>
\n[gallery ids=""5113""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,fdp-302wh-3,Cooking range in Pakistan - Kenwood Food Processor,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5173,,Default,simple,Default Category/Uncategorized,base,FPP-235,"<h3>FPP-235</h3>
\nThe FPP-235 brings together a compact design with new in-bowl drive system.
\n
\n[gallery ids=""3767,3928,3927,4376,4375,4374,4373,4372""]
\n
\n&nbsp;",,,1,Taxable Goods,"Catalog, Search",40000,,,,fpp-235-9,Food Processor - Kenwood Kitchen Appliances,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5233,,Default,simple,Default Category/Uncategorized,base,FPM-270,"<h3>FPM-270</h3>
\nPatented â€˜dual drive systemâ€™ with a brushed die-cast metal body, compact food print and a powerful 750W motor.
\n
\n&nbsp;
\n
\n[gallery ids=""3740""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,fpm-270-5,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5172,,Default,simple,Default Category/Uncategorized,base,FP-220,"<h3>FP-220</h3>
\nWith the smaller kitchen in mind, this no-compromise design offers a powerful, quality brushed, die-cast aluminum machine with a smaller footprint.
\n
\n[gallery ids=""3736""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,fp-220-4,Cooking range price in Pakistan - Food Processor,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5171,,Default,simple,Default Category/Uncategorized,base,BLP-402,"<h3>BLP-402</h3>
\nOptimum performance for effortless blending.
\n
\n&nbsp;
\n
\n[gallery ids=""3711,3886,3885""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,blp-402-9,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5170,,Default,simple,Default Category/Uncategorized,base,BL 380,"<h3>BL-380</h3>
\nThe BL-380 series blenders bring together a new compact stylish design for KENWOOD.
\n
\n[gallery ids=""3706,3881,3882,4283,4286""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,bl-380-7,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5169,,Default,simple,Default Category/Uncategorized,base,FP-735,"<h3>FP-735</h3>
\n&nbsp;
\n
\nA perfect family sized food processor with our patented dual drive space saving design offers ultimate versatility with its powerful 1000W motor, variable speeds, a generous 3.0L bowl, 1.5L calibrated liquidiser, centrifugal juicer and citrus press.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n[gallery ids=""3696,3917,3918,4384,4385,4386,4387,4388,4389,4390,4391,4392""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,fp-735-6,Cooking range price in Pakistan - Food Processor,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5230,,Default,simple,Default Category/Uncategorized,base,BL-470,"[gallery ids=""3313""]
\n<h3>BL-470</h3>
\nThis smoothie machine is for anyone who appreciates the benefits of fresh fruit smoothies.",,,1,Taxable Goods,"Catalog, Search",40000,,,,bl-470-10,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5229,,Default,simple,Default Category/Uncategorized,base,SB-255,"[gallery ids=""3310""]
\n<h3>SB 255</h3>
\nThis smoothie machine is for anyone who appreciates the benefits of fresh fruit smoothies.",,,1,Taxable Goods,"Catalog, Search",40000,,,,sb-255-7,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5209,,Default,simple,Default Category/Uncategorized,base,FP-126,"[gallery ids=""3307""]
\n<h3>FP-126</h3>
\nFor busy lifestyles and simple pleasures.",,,1,Taxable Goods,"Catalog, Search",40000,,,,fp-126-6,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5168,,Default,simple,Default Category/Uncategorized,base,JEP-010WH,"[gallery ids=""3304""]
\n<h3>JEP-010WH</h3>
\nFor a fresh start to every day.",,,1,Taxable Goods,"Catalog, Search",40000,,,,jep-010wh-1,Juicer prices in Pakistan - Kenwood,,Kenwood health range presents you the hard fruit juicer allows the juice of fruits and vegetables separated from pulp and leaves you with vitamins.,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5167,,Default,simple,Default Category/Uncategorized,base,FPP-220,"[gallery ids=""3296,3913,3914,4363,4364,4365,4366""]
\n<h3>FPP-220</h3>
\nFor busy lifestyles and simple pleasures.",,,1,Taxable Goods,"Catalog, Search",40000,,,,fpp-220-6,Food Processor - Cooking range price in Pakistan,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5166,,Default,simple,Default Category/Uncategorized,base,FPP-230,"[gallery ids=""3293,3910,3911,4366,4364,4365,4363,4369""]
\n<h3>FPP-230</h3>
\nFor busy lifestyles and simple pleasures. Citrus press Included.",,,1,Taxable Goods,"Catalog, Search",40000,,,,fpp-230-3,Food Processor - Cooking range price in Pakistan,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5208,,Default,simple,Default Category/Uncategorized,base,FP-734,"[gallery ids=""3287""]
\n<h3>FP-734</h3>
\nFor busy lifestyles and simple pleasures.",,,1,Taxable Goods,"Catalog, Search",40000,,,,fp-734-10,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5207,,Default,simple,Default Category/Uncategorized,base,FDP-613WH,"[gallery ids=""3281""]
\n<h3>FDP-613WH</h3>
\nFor busy lifestyles and simple pleasures.",,,1,Taxable Goods,"Catalog, Search",40000,,,,fdp-613wh-3,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5206,,Default,simple,Default Category/Uncategorized,base,FDP-623WH,"<h3>FDP-623WH</h3>
\nFor busy lifestyles and simple pleasures.&amp;nbsp French Fry Disk &amp;&amp;nbsp Juice Extractor Included&amp;nbsp in Pack.
\n
\n[gallery ids=""3278""]",,,1,Taxable Goods,"Catalog, Search",40000,,,,fdp-623wh-8,,,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,https://estore.kenwoodpakistan.com/wp-content/plugins/kingcomposer/assets/images/get_start.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
